"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Campo Grande","18 a 24 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",3545.33425786813
"Abaixo do peso","Não","Não","Goiânia","18 a 24 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1704.2259091391
"Sobrepeso","Sim","Sim","Brasília","18 a 24 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1450.45527486144
"Eutrofia","Não","Sim","Brasília","18 a 24 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",3410.53223832155
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",7357.97235366219
"Sobrepeso","Sim","Sim","Porto Velho","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",283.721697350567
"Abaixo do peso","Não","Não","Porto Velho","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",865.03633492542
"Sobrepeso","Sim","Sim","Manaus","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",863.391949438175
"Abaixo do peso","Não","Não","Manaus","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1878.18985498085
"Obesidade grau I","Sim","Sim","Boa Vista","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",137.983000222562
"Eutrofia","Não","Sim","Boa Vista","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",199.300141688351
"Abaixo do peso","Não","Não","Boa Vista","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",66.7961092919393
"Sobrepeso","Sim","Sim","Belém","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2079.27040971229
"Abaixo do peso","Não","Não","Belém","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1119.07365225692
"Obesidade grau III","Sim","Sim","Macapá","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",158.511233531086
"Abaixo do peso","Não","Não","Macapá","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",651.286713672038
"Eutrofia","Não","Sim","Palmas","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",109.402282642334
"Abaixo do peso","Não","Não","Palmas","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",434.662267733535
"Abaixo do peso","Não","Não","São Luís","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1954.74607840758
"Eutrofia","Não","Sim","Fortaleza","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",856.270704330722
"Abaixo do peso","Não","Não","Fortaleza","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2144.1491743741
"Sobrepeso","Sim","Sim","Natal","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",655.229050912382
"Abaixo do peso","Não","Não","João Pessoa","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",772.880025415225
"Eutrofia","Não","Sim","Recife","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2309.15166358086
"Abaixo do peso","Não","Não","Belo Horizonte","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1342.02599543462
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1356.22538079957
"Sobrepeso","Sim","Sim","São Paulo","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2857.10330219492
"Eutrofia","Não","Sim","São Paulo","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",3628.6275973719
"Abaixo do peso","Não","Não","São Paulo","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",3019.3886554845
"Sobrepeso","Sim","Sim","Curitiba","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",513.819722210119
"Abaixo do peso","Não","Não","Curitiba","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1097.72090655137
"Eutrofia","Não","Sim","Campo Grande","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",720.953053044138
"Abaixo do peso","Não","Não","Cuiabá","25 a 29 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1228.54246087972
"Eutrofia","Não","Sim","Rio Branco","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",161.498512943511
"Sobrepeso","Sim","Sim","Manaus","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",721.531434498286
"Eutrofia","Não","Sim","Boa Vista","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",187.885763223802
"Abaixo do peso","Não","Não","Belém","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",533.477770700666
"Eutrofia","Não","Sim","Macapá","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",103.607209092703
"Abaixo do peso","Não","Não","Macapá","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",601.480308510142
"Eutrofia","Não","Sim","Palmas","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",101.144245266437
"Eutrofia","Não","Sim","Fortaleza","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1914.07109393001
"Eutrofia","Não","Sim","João Pessoa","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",833.49296889619
"Sobrepeso","Sim","Sim","Maceió","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",595.467698463366
"Abaixo do peso","Não","Não","Aracaju","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",376.744145717672
"Obesidade grau I","Sim","Sim","Belo Horizonte","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1239.75199415242
"Abaixo do peso","Não","Não","Belo Horizonte","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",715.781120957199
"Eutrofia","Não","Sim","Vitória","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",283.998549433929
"Abaixo do peso","Não","Não","Rio de Janeiro","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",4756.76147821122
"Eutrofia","Não","Sim","Porto Alegre","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",682.843592309454
"Sobrepeso","Sim","Sim","Campo Grande","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",354.073819268726
"Abaixo do peso","Não","Não","Brasília","30 a 34 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1711.43581669481
"Eutrofia","Não","Sim","Porto Velho","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",190.474092795986
"Abaixo do peso","Não","Não","Porto Velho","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",117.564600766035
"Abaixo do peso","Não","Não","Manaus","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",976.044841565211
"Eutrofia","Não","Sim","Boa Vista","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",82.6288516591515
"Abaixo do peso","Não","Não","Boa Vista","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",140.987343885062
"Abaixo do peso","Não","Não","Belém","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1941.58242761909
"Eutrofia","Não","Sim","Macapá","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",227.173245353862
"Eutrofia","Não","Sim","Palmas","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",257.762343789933
"Abaixo do peso","Não","Não","Palmas","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",111.272407129396
"Eutrofia","Não","Sim","Teresina","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1025.21627404216
"Abaixo do peso","Não","Não","Teresina","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",777.623703208149
"Sobrepeso","Sim","Sim","Fortaleza","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1118.49447796733
"Sobrepeso","Sim","Sim","Natal","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1462.42732617013
"Sobrepeso","Sim","Sim","João Pessoa","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",878.616937581064
"Abaixo do peso","Não","Não","João Pessoa","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1120.43915125007
"Sobrepeso","Sim","Sim","Recife","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1538.41655067559
"Eutrofia","Não","Sim","Recife","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2090.3074914714
"Abaixo do peso","Não","Não","Maceió","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1188.12292735303
"Abaixo do peso","Não","Não","Aracaju","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",353.713266373754
"Sobrepeso","Sim","Sim","Salvador","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",3646.15513346631
"Obesidade grau I","Sim","Sim","Belo Horizonte","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",372.033798786167
"Eutrofia","Não","Sim","Belo Horizonte","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2391.46110173338
"Abaixo do peso","Não","Não","Belo Horizonte","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",452.225055332546
"Sobrepeso","Sim","Sim","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1578.04454849705
"Sobrepeso","Sim","Sim","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",4933.64623303873
"Eutrofia","Não","Sim","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",4949.1895135524
"Eutrofia","Não","Sim","Curitiba","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1225.74521020452
"Obesidade grau I","Sim","Sim","Florianópolis","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",451.402747222754
"Obesidade grau I","Sim","Sim","Porto Alegre","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",941.001195730238
"Obesidade grau III","Sim","Sim","Campo Grande","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",505.138323457179
"Eutrofia","Não","Sim","Cuiabá","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1897.80688226601
"Abaixo do peso","Não","Não","Cuiabá","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",275.938721539406
"Eutrofia","Não","Sim","Goiânia","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",696.807399811926
"Abaixo do peso","Não","Não","Goiânia","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1301.33945434946
"Sobrepeso","Sim","Sim","Brasília","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",654.991557634786
"Abaixo do peso","Não","Não","Brasília","35 a 44 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",2837.39576965285
"Abaixo do peso","Não","Não","Manaus","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1823.3796705298
"Sobrepeso","Sim","Sim","Macapá","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",322.617534015883
"Eutrofia","Não","Sim","Teresina","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",394.207723924279
"Abaixo do peso","Não","Não","Teresina","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1520.85415368097
"Eutrofia","Não","Sim","Fortaleza","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",4095.23843807466
"Abaixo do peso","Não","Não","Fortaleza","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1746.9810781728
"Obesidade grau III","Sim","Sim","Maceió","45 a 54 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1058.36989003346
"Obesidade grau I","Sim","Sim","Rio Branco","55 a 64 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",438.968733729616
"Abaixo do peso","Não","Não","Rio Branco","55 a 64 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",451.617280310069
"Eutrofia","Não","Sim","Salvador","55 a 64 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",472.291749682315
"Eutrofia","Não","Sim","Rio de Janeiro","65 a 74 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",1544.20698270139
"Sobrepeso","Sim","Sim","Florianópolis","65 a 74 anos","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",463.219304392276
"Eutrofia","Não","Sim","Porto Alegre","75 anos ou mais","1/2 até 1 SM","Urbano","Feminino","Superior incompleto ou equivalente",937.874881651394
"Abaixo do peso","Não","Não","Porto Velho","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",1188.19033523725
"Obesidade grau III","Sim","Sim","Rio Branco","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",342.896652790576
"Eutrofia","Não","Sim","Rio Branco","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",580.138165253428
"Abaixo do peso","Não","Não","Rio Branco","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",902.454613948759
"Eutrofia","Não","Sim","Manaus","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",2516.35974951465
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",3109.63699203037
"Eutrofia","Não","Sim","Boa Vista","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",507.579542879365
"Abaixo do peso","Não","Não","Boa Vista","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",321.629287784788
"Abaixo do peso","Não","Não","Belém","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",1345.6731481368
"Eutrofia","Não","Sim","Macapá","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",114.702567101562
"Abaixo do peso","Não","Não","Macapá","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",698.190340764294
"Abaixo do peso","Não","Não","Palmas","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",392.53245013433
"Abaixo do peso","Não","Não","São Luís","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",3001.12075428866
"Eutrofia","Não","Sim","Teresina","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",3418.0984367907
"Eutrofia","Não","Sim","Fortaleza","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",6473.22522964886
"Abaixo do peso","Não","Não","Fortaleza","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",5288.9670113603
"Eutrofia","Não","Sim","Natal","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",527.294845433998
"Abaixo do peso","Não","Não","João Pessoa","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",1910.45002031417
"Eutrofia","Não","Sim","Recife","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",2181.60984549831
"Abaixo do peso","Não","Não","Recife","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",1950.34993100597
"Abaixo do peso","Não","Não","Maceió","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",1690.79373153141
"Eutrofia","Não","Sim","Aracaju","18 a 24 anos","1 até 2 SM","Urbano","Feminino","Superior incompleto ou equivalente",758.042045569887
