"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Sobrepeso","Sim","Sim","Piauí","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",13853.1565520835
"Eutrofia","Não","Sim","Piauí","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",56904.8047476325
"Eutrofia","Não","Sim","Rio Grande do Norte","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",3638.3525308365
"Sobrepeso","Sim","Sim","Alagoas","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",21462.4881230347
"Eutrofia","Não","Sim","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",58687.3824655114
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",9033.64046848196
"Sobrepeso","Sim","Sim","Minas Gerais","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",5590.65018159418
"Abaixo do peso","Não","Não","Minas Gerais","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",52147.1324297998
"Sobrepeso","Sim","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",12909.1243778617
"Obesidade grau I","Sim","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",136936.836728418
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",10367.8706725308
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",77944.5484558168
"Eutrofia","Não","Sim","Rio Grande do Sul","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",13030.8349231681
"Sobrepeso","Sim","Sim","Goiás","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",44365.2716947288
"Eutrofia","Não","Sim","Ceará","60 anos ou mais","1 até 2 SM","Urbano","Homem","Superior completo",6322.49295049207
"Obesidade grau I","Sim","Sim","Maranhão","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",97667.0815648874
"Eutrofia","Não","Sim","Maranhão","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",28530.3559219062
"Abaixo do peso","Não","Não","Piauí","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",8631.71008275909
"Sobrepeso","Sim","Sim","Paraíba","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",33208.1257611216
"Obesidade grau I","Sim","Sim","Paraíba","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",5137.85381420541
"Eutrofia","Não","Sim","Pernambuco","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",51534.2439886053
"Sobrepeso","Sim","Sim","Sergipe","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",12835.5263000586
"Obesidade grau I","Sim","Sim","Espírito Santo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",70083.4582467959
"Eutrofia","Não","Sim","Espírito Santo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",4930.70362271066
"Obesidade grau I","Sim","Sim","Rio de Janeiro","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",49276.3715361043
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",49129.4338866358
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",94871.5085107793
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",84340.0236526901
"Eutrofia","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",65782.4156078735
"Eutrofia","Não","Sim","Rio Grande do Sul","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",22886.3854047834
"Sobrepeso","Sim","Sim","Mato Grosso","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",3717.94639034555
"Eutrofia","Não","Sim","Distrito Federal","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",54270.2775211161
"Eutrofia","Não","Sim","Amapá","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",9214.15448941747
"Eutrofia","Não","Sim","Maranhão","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",34963.8095060744
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",51769.8959767317
"Eutrofia","Não","Sim","Minas Gerais","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",8643.69131584969
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",11331.1691387789
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",99515.2048639159
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",296801.094090218
"Abaixo do peso","Não","Não","Paraná","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",1645.0323438403
"Eutrofia","Não","Sim","Santa Catarina","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",15861.36959196
"Obesidade grau I","Sim","Sim","Mato Grosso","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",9258.37322588771
"Abaixo do peso","Não","Não","Mato Grosso","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",33131.5327925664
"Abaixo do peso","Não","Não","Pernambuco","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",21168.5731767781
"Sobrepeso","Sim","Sim","Rio de Janeiro","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",7518.23045849085
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",72942.1656175569
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",112552.477479441
"Sobrepeso","Sim","Sim","Paraná","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",51514.888390516
"Abaixo do peso","Não","Não","Santa Catarina","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",6901.89713033233
"Abaixo do peso","Não","Não","Distrito Federal","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",6642.45031134565
"Sobrepeso","Sim","Sim","Pernambuco","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",11988.5712075187
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",160722.94413022
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",50953.0109460425
"Abaixo do peso","Não","Não","Paraná","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",15054.4741891572
"Abaixo do peso","Não","Não","Santa Catarina","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16475.191892878
"Eutrofia","Não","Sim","Rio Grande do Sul","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",128361.888381328
"Eutrofia","Não","Sim","Mato Grosso","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4492.30519318294
"Abaixo do peso","Não","Não","Amazonas","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",25883.8320320321
"Abaixo do peso","Não","Não","Roraima","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9528.60220475739
"Sobrepeso","Sim","Sim","Maranhão","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",2570.63544529267
"Sobrepeso","Sim","Sim","Piauí","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",59837.0582724975
"Eutrofia","Não","Sim","Piauí","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",26881.6745200834
"Eutrofia","Não","Sim","Ceará","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",76748.4131047899
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16654.8737318905
"Eutrofia","Não","Sim","Rio Grande do Norte","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",11412.8111053047
"Abaixo do peso","Não","Não","Paraíba","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",24605.7044235626
"Sobrepeso","Sim","Sim","Pernambuco","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",35296.3945720019
"Abaixo do peso","Não","Não","Alagoas","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",27783.337196939
"Obesidade grau I","Sim","Sim","Sergipe","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",12835.5263000586
"Obesidade grau I","Sim","Sim","Bahia","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",36072.8518196241
"Eutrofia","Não","Sim","Bahia","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",44708.7966368677
"Sobrepeso","Sim","Sim","Minas Gerais","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",37336.0914620845
"Obesidade grau I","Sim","Sim","Minas Gerais","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",31650.913067702
"Eutrofia","Não","Sim","Minas Gerais","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",31464.0637237627
"Abaixo do peso","Não","Não","Minas Gerais","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",115254.98667601
"Eutrofia","Não","Sim","Espírito Santo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",8563.88627649295
"Abaixo do peso","Não","Não","Espírito Santo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4930.70362271066
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",75746.164725454
"Eutrofia","Não","Sim","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",23770.1241593798
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",23452.2446441343
"Eutrofia","Não","Não","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9149.20270399686
"Sobrepeso","Sim","Sim","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",184176.142948782
"Obesidade grau I","Sim","Sim","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",106241.227494234
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",148174.069903321
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",446929.695186918
"Eutrofia","Não","Não","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",87262.11176932
"Sobrepeso","Sim","Sim","Paraná","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",33468.0964165618
"Eutrofia","Não","Sim","Paraná","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",97553.7610549945
"Abaixo do peso","Não","Não","Paraná","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",59033.2246512357
"Eutrofia","Não","Sim","Santa Catarina","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",28502.9663449766
"Sobrepeso","Não","Sim","Santa Catarina","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9243.62277088132
"Abaixo do peso","Não","Não","Santa Catarina","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",3731.53626777416
"Sobrepeso","Sim","Sim","Rio Grande do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",73059.5075693082
"Obesidade grau I","Sim","Sim","Rio Grande do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",21990.879464937
"Obesidade grau III","Sim","Sim","Rio Grande do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",39256.792417656
"Eutrofia","Não","Sim","Rio Grande do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",122008.633648429
"Abaixo do peso","Não","Não","Rio Grande do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",94080.8660899322
"Eutrofia","Não","Sim","Mato Grosso do Sul","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16028.4372081351
"Eutrofia","Não","Sim","Mato Grosso","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",10791.1122146115
"Abaixo do peso","Não","Não","Mato Grosso","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",23846.5782464542
"Sobrepeso","Sim","Sim","Goiás","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",34957.2939291589
"Eutrofia","Não","Sim","Goiás","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",30602.0787934352
"Sobrepeso","Sim","Sim","Distrito Federal","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",198602.181617451
"Eutrofia","Não","Sim","Distrito Federal","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",79487.7916677179
"Abaixo do peso","Não","Não","Distrito Federal","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",65453.7406103081
"Eutrofia","Não","Sim","Rondônia","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",3325.08592211254
"Abaixo do peso","Não","Não","Amazonas","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",22207.3659047171
"Sobrepeso","Sim","Sim","Ceará","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",10945.1633487143
"Eutrofia","Não","Sim","Rio Grande do Norte","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",5639.97773481804
"Sobrepeso","Sim","Sim","Paraíba","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9358.98889431524
"Abaixo do peso","Não","Não","Paraíba","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",19181.0591679413
"Sobrepeso","Sim","Sim","Pernambuco","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",41437.660086306
"Eutrofia","Não","Sim","Pernambuco","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",34810.0839172775
"Sobrepeso","Sim","Sim","Alagoas","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9992.58254946956
"Eutrofia","Não","Sim","Sergipe","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",27984.3290064937
"Eutrofia","Não","Sim","Bahia","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",54899.7131628021
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",17675.6966997081
"Sobrepeso","Sim","Sim","Minas Gerais","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",6818.70583539366
"Obesidade grau I","Sim","Sim","Minas Gerais","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",6818.70583539366
"Eutrofia","Não","Sim","Minas Gerais","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",84490.6344558582
"Sobrepeso","Sim","Sim","Espírito Santo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4230.36045751426
"Eutrofia","Não","Sim","Espírito Santo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",5926.31310249325
"Sobrepeso","Sim","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",251493.968822805
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",95527.4762209202
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",26453.182621842
"Sobrepeso","Sim","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",161555.056386634
"Obesidade grau I","Sim","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",393374.633032284
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",494086.787131272
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",181413.932382376
"Eutrofia","Não","Sim","Paraná","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",232155.444306048
"Sobrepeso","Sim","Sim","Santa Catarina","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",2924.64283152072
"Eutrofia","Não","Sim","Santa Catarina","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",97700.8256207124
"Sobrepeso","Sim","Sim","Rio Grande do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",11127.086199944
"Eutrofia","Não","Sim","Rio Grande do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",52501.5872986316
"Abaixo do peso","Não","Não","Rio Grande do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",31254.6353207245
"Obesidade grau I","Sim","Sim","Mato Grosso do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9137.62504388817
"Abaixo do peso","Não","Não","Mato Grosso do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",32387.9335255546
"Sobrepeso","Sim","Sim","Mato Grosso","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4629.18661294385
"Eutrofia","Não","Sim","Goiás","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",37505.702718461
"Sobrepeso","Sim","Sim","Distrito Federal","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",21243.0324784315
"Eutrofia","Não","Sim","Distrito Federal","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",8955.07961748226
"Abaixo do peso","Não","Não","Distrito Federal","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4800.8729264609
"Obesidade grau I","Sim","Sim","Rondônia","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",4984.52046669206
"Eutrofia","Não","Sim","Rondônia","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",9551.71430536606
"Sobrepeso","Sim","Sim","Pará","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",58859.7496605186
"Eutrofia","Não","Sim","Tocantins","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",7488.1374909545
