"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Santa Catarina","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2010.1463434263
"Sobrepeso","Sim","Sim","Rio Grande do Sul","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",5882.91082818723
"Eutrofia","Não","Sim","Rio Grande do Sul","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",864.015573784754
"Obesidade grau III","Sim","Sim","Mato Grosso","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",469.07970373047
"Eutrofia","Não","Sim","Mato Grosso","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2989.83334205569
"Abaixo do peso","Não","Não","Mato Grosso","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",6146.2835921983
"Obesidade grau I","Sim","Sim","Goiás","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1763.80411912674
"Eutrofia","Não","Sim","Distrito Federal","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1374.56771501174
"Abaixo do peso","Não","Não","Distrito Federal","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2894.59270381302
"Abaixo do peso","Não","Não","Rondônia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1199.60165143106
"Abaixo do peso","Não","Não","Acre","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",263.78467203859
"Sobrepeso","Sim","Sim","Amazonas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1204.53268527504
"Abaixo do peso","Não","Não","Amazonas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2722.48100382827
"Eutrofia","Não","Sim","Roraima","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",556.094986668118
"Sobrepeso","Não","Sim","Pará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",6605.76113476873
"Abaixo do peso","Não","Não","Pará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",4626.9832762434
"Eutrofia","Não","Sim","Amapá","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",247.758339041205
"Eutrofia","Não","Sim","Tocantins","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",579.163427854204
"Abaixo do peso","Não","Não","Piauí","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",417.123899100974
"Eutrofia","Não","Sim","Ceará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2879.37335054193
"Abaixo do peso","Não","Não","Ceará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1953.03295028584
"Sobrepeso","Sim","Sim","Rio Grande do Norte","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2018.36369451337
"Eutrofia","Não","Sim","Rio Grande do Norte","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2692.24314065315
"Abaixo do peso","Não","Não","Rio Grande do Norte","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1228.40956916058
"Eutrofia","Não","Sim","Paraíba","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1848.88265728714
"Abaixo do peso","Não","Não","Paraíba","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",681.581292130174
"Eutrofia","Não","Sim","Pernambuco","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",5504.21012149183
"Abaixo do peso","Não","Não","Pernambuco","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",3902.36587390211
"Eutrofia","Não","Sim","Alagoas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",284.650615771999
"Abaixo do peso","Não","Não","Alagoas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",641.530692443984
"Obesidade grau I","Sim","Sim","Sergipe","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1031.44452217387
"Abaixo do peso","Não","Não","Bahia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",9288.89423500721
"Abaixo do peso","Não","Não","Espírito Santo","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",8798.96146183466
"Obesidade grau III","Sim","Sim","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",3829.0040726571
"Eutrofia","Não","Sim","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2368.4053656784
"Eutrofia","Não","Sim","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",7620.67244126404
"Abaixo do peso","Não","Não","Paraná","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",9302.10612039754
"Eutrofia","Não","Sim","Mato Grosso do Sul","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",649.177287863247
"Abaixo do peso","Não","Não","Mato Grosso do Sul","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2496.24691434896
"Eutrofia","Não","Sim","Goiás","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",2000.64737779969
"Eutrofia","Não","Sim","Distrito Federal","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1090.39909567228
"Abaixo do peso","Não","Não","Roraima","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",220.841738294643
"Eutrofia","Não","Sim","Ceará","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",3772.063184071
"Sobrepeso","Sim","Sim","Paraíba","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",3352.93788855325
"Abaixo do peso","Não","Não","Alagoas","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",955.614395307422
"Obesidade grau III","Sim","Sim","Rio de Janeiro","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",982.072663665555
"Eutrofia","Não","Sim","Rio de Janeiro","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",6633.18206925908
"Abaixo do peso","Não","Não","Rio Grande do Sul","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",1061.98778829931
"Eutrofia","Não","Sim","Pernambuco","55 a 64 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",768.361452066247
"Sobrepeso","Sim","Sim","Rio de Janeiro","55 a 64 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",18879.628796477
"Eutrofia","Não","Sim","São Paulo","55 a 64 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",6866.8797676389
"Abaixo do peso","Não","Não","São Paulo","55 a 64 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",7705.33229813371
"Eutrofia","Não","Sim","Paraíba","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",409.443379080466
"Obesidade grau I","Sim","Sim","Pernambuco","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Superior incompleto ou equivalente",3876.05347434622
"Eutrofia","Não","Sim","Rondônia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",320.867559788947
"Abaixo do peso","Não","Não","Rondônia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",828.608025855192
"Eutrofia","Não","Sim","Acre","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",372.685161253649
"Abaixo do peso","Não","Não","Acre","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1389.86999082758
"Obesidade grau I","Sim","Sim","Amazonas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1858.10637654404
"Abaixo do peso","Não","Não","Amazonas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2568.81094143005
"Eutrofia","Não","Sim","Roraima","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1124.73923830175
"Abaixo do peso","Não","Não","Roraima","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",658.600203236196
"Eutrofia","Não","Sim","Pará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1347.00159094386
"Abaixo do peso","Não","Não","Pará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",6971.07989124421
"Eutrofia","Não","Sim","Amapá","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",742.080590439434
"Abaixo do peso","Não","Não","Amapá","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",427.557609226916
"Eutrofia","Não","Não","Amapá","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",352.504056917956
"Abaixo do peso","Não","Não","Tocantins","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2594.67625478718
"Eutrofia","Não","Sim","Maranhão","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",862.61127525575
"Abaixo do peso","Não","Não","Maranhão","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2656.55657476627
"Sobrepeso","Sim","Sim","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",440.943698349811
"Eutrofia","Não","Sim","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1262.49740800588
"Abaixo do peso","Não","Não","Piauí","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1372.73555228118
"Eutrofia","Não","Sim","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",7648.44933160682
"Abaixo do peso","Não","Não","Ceará","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",3127.06385874612
"Abaixo do peso","Não","Não","Rio Grande do Norte","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",4784.69306152195
"Eutrofia","Não","Sim","Paraíba","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",6832.23659642576
"Abaixo do peso","Não","Não","Paraíba","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",14074.6358132935
"Obesidade grau III","Sim","Sim","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2426.49110306292
"Eutrofia","Não","Sim","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2262.61159743302
"Abaixo do peso","Não","Não","Pernambuco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",8050.66214437389
"Abaixo do peso","Não","Não","Alagoas","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2420.30720395293
"Eutrofia","Não","Sim","Sergipe","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",786.618583414187
"Abaixo do peso","Não","Não","Sergipe","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1825.93080129427
"Abaixo do peso","Não","Não","Bahia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",4928.60903336189
"Eutrofia","Não","Não","Bahia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2642.31906077762
"Eutrofia","Não","Sim","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2772.19432799793
"Abaixo do peso","Não","Não","Minas Gerais","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",30743.8807190461
"Sobrepeso","Sim","Sim","Espírito Santo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",206.069820882771
"Abaixo do peso","Não","Não","Espírito Santo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",499.92591482273
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",28243.4350067716
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",16760.595495282
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",35123.5469085591
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",55975.1735252153
"Sobrepeso","Sim","Sim","Paraná","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1183.26717098621
"Abaixo do peso","Não","Não","Paraná","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",15990.4689798282
"Sobrepeso","Sim","Sim","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",6109.65830702336
"Eutrofia","Não","Sim","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2761.24939076229
"Abaixo do peso","Não","Não","Santa Catarina","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1782.90454067589
"Eutrofia","Não","Sim","Rio Grande do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",10426.6975693851
"Abaixo do peso","Não","Não","Rio Grande do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2987.61467418094
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1619.7248595274
"Eutrofia","Não","Sim","Mato Grosso do Sul","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1409.83470147757
"Sobrepeso","Sim","Sim","Mato Grosso","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2157.87572966017
"Obesidade grau III","Sim","Sim","Mato Grosso","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",576.726838115497
"Sobrepeso","Sim","Sim","Goiás","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2563.6425044943
"Abaixo do peso","Não","Não","Goiás","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",2487.68411237962
"Abaixo do peso","Não","Não","Distrito Federal","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",5514.29901956522
"Eutrofia","Não","Sim","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",3005.47453090834
"Abaixo do peso","Não","Não","Rondônia","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",5611.34223954402
"Eutrofia","Não","Sim","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",383.964538816851
"Abaixo do peso","Não","Não","Acre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1002.86289281531
"Eutrofia","Não","Sim","Amazonas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",393.230703651345
"Abaixo do peso","Não","Não","Amazonas","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",789.027123442238
"Eutrofia","Não","Sim","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",399.736670208002
"Abaixo do peso","Não","Não","Roraima","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",493.569720028656
"Eutrofia","Não","Sim","Amapá","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1325.38890434302
"Abaixo do peso","Não","Não","Amapá","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",215.732356106585
"Abaixo do peso","Não","Não","Tocantins","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",301.27526035473
"Sobrepeso","Sim","Sim","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1978.29811716289
"Abaixo do peso","Não","Não","Maranhão","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",777.508824828161
"Eutrofia","Não","Sim","Piauí","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1110.94490725446
"Abaixo do peso","Não","Não","Piauí","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Superior incompleto ou equivalente",1034.03127306838
